|dates|Staunton_Virginia_UnitedStates.JHU_ConfirmedCases.data|Staunton_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Staunton_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Staunton_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Staunton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Staunton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|36.0|0|0.0|0|0.0|0
0|2020-05-28|36.0|0|0.0|0|0.0|0
0|2020-05-29|36.0|0|0.0|0|0.0|0
0|2020-05-30|36.0|0|0.0|0|0.0|0
