|dates|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|446.0|0|16.0|0|0.0|0
0|2020-05-18|454.0|0|16.0|0|0.0|0
0|2020-05-19|457.0|0|16.0|0|0.0|0
0|2020-05-20|457.0|0|16.0|0|0.0|0
0|2020-05-21|469.0|0|16.0|0|0.0|0
0|2020-05-22|485.0|0|16.0|0|0.0|0
0|2020-05-23|485.0|0|16.0|0|0.0|0
