|dates|Lake_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lake_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lake_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|287.0|0|12.0|0|0.0|0
0|2020-05-28|287.0|0|12.0|0|0.0|0
0|2020-05-29|287.0|0|12.0|0|0.0|0
0|2020-05-30|287.0|0|12.0|0|0.0|0
