|dates|Cross_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Cross_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Cross_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Cross_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|46.0|0|0.0|0|0.0|0
0|2020-05-28|46.0|0|0.0|0|0.0|0
0|2020-05-29|46.0|0|0.0|0|0.0|0
0|2020-05-30|46.0|0|0.0|0|0.0|0
