|dates|Choctaw_Alabama_UnitedStates.JHU_ConfirmedCases.data|Choctaw_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Choctaw_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Choctaw_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Choctaw_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Choctaw_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|77.0|0|3.0|0|0.0|0
0|2020-05-15|81.0|0|3.0|0|0.0|0
0|2020-05-16|81.0|0|3.0|0|0.0|0
