|dates|Gilliam_Oregon_UnitedStates.JHU_ConfirmedCases.data|Gilliam_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Gilliam_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Gilliam_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Gilliam_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Gilliam_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|2839.0|0|113.0|0|0.0|0
0|2020-05-18|2839.0|0|113.0|0|0.0|0
0|2020-05-19|2839.0|0|113.0|0|0.0|0
0|2020-05-20|2839.0|0|113.0|0|0.0|0
0|2020-05-21|2839.0|0|113.0|0|0.0|0
0|2020-05-22|2839.0|0|113.0|0|0.0|0
0|2020-05-23|2839.0|0|113.0|0|0.0|0
