|dates|Umatilla_Oregon_UnitedStates.JHU_ConfirmedCases.data|Umatilla_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Umatilla_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Umatilla_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Umatilla_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Umatilla_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|93.0|0|2.0|0|0.0|0
0|2020-05-18|98.0|0|2.0|0|0.0|0
0|2020-05-19|101.0|0|3.0|0|0.0|0
0|2020-05-20|105.0|0|3.0|0|0.0|0
0|2020-05-21|107.0|0|3.0|0|0.0|0
0|2020-05-22|108.0|0|3.0|0|0.0|0
0|2020-05-23|108.0|0|3.0|0|0.0|0
