|dates|Camden_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Camden_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Camden_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6024.0|0|307.0|0|0.0|0
0|2020-05-25|6103.0|0|308.0|0|0.0|0
0|2020-05-26|6103.0|0|308.0|0|0.0|0
