|dates|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|988.0|0|29.0|0|0.0|0
0|2020-05-18|1002.0|0|29.0|0|0.0|0
0|2020-05-19|1043.0|0|29.0|0|0.0|0
0|2020-05-20|1100.0|0|29.0|0|0.0|0
0|2020-05-21|1132.0|0|29.0|0|0.0|0
0|2020-05-22|1152.0|0|29.0|0|0.0|0
0|2020-05-23|1152.0|0|29.0|0|0.0|0
