|dates|VanBuren_Iowa_UnitedStates.JHU_ConfirmedCases.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedCases.missing|VanBuren_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|VanBuren_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|VanBuren_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9.0|0|0.0|0|0.0|0
0|2020-05-28|9.0|0|0.0|0|0.0|0
0|2020-05-29|9.0|0|0.0|0|0.0|0
0|2020-05-30|9.0|0|0.0|0|0.0|0
