|dates|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|McKenzie_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|0.0|0|0.0|0
0|2020-05-15|15.0|0|0.0|0|0.0|0
0|2020-05-16|15.0|0|0.0|0|0.0|0
