|dates|Upson_Georgia_UnitedStates.JHU_ConfirmedCases.data|Upson_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Upson_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Upson_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Upson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Upson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|255.0|0|27.0|0|0.0|0
0|2020-05-15|257.0|0|28.0|0|0.0|0
0|2020-05-16|257.0|0|28.0|0|0.0|0
