|dates|Lassen_California_UnitedStates.JHU_ConfirmedCases.data|Lassen_California_UnitedStates.JHU_ConfirmedCases.missing|Lassen_California_UnitedStates.JHU_ConfirmedDeaths.data|Lassen_California_UnitedStates.JHU_ConfirmedDeaths.missing|Lassen_California_UnitedStates.JHU_ConfirmedRecoveries.data|Lassen_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|58456.0|0|2381.0|0|0.0|0
0|2020-05-18|58456.0|0|2381.0|0|0.0|0
0|2020-05-19|58456.0|0|2381.0|0|0.0|0
0|2020-05-20|58456.0|0|2381.0|0|0.0|0
0|2020-05-21|58456.0|0|2381.0|0|0.0|0
0|2020-05-22|58456.0|0|2381.0|0|0.0|0
0|2020-05-23|58456.0|0|2381.0|0|0.0|0
