|dates|Oxford_Maine_UnitedStates.JHU_ConfirmedCases.data|Oxford_Maine_UnitedStates.JHU_ConfirmedCases.missing|Oxford_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Oxford_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Oxford_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Oxford_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|26.0|0|0.0|0|0.0|0
0|2020-05-28|26.0|0|0.0|0|0.0|0
0|2020-05-29|26.0|0|0.0|0|0.0|0
0|2020-05-30|26.0|0|0.0|0|0.0|0
