|dates|Knox_Indiana_UnitedStates.JHU_ConfirmedCases.data|Knox_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Knox_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Knox_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Knox_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Knox_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|22.0|0|0.0|0|0.0|0
0|2020-05-15|22.0|0|0.0|0|0.0|0
0|2020-05-16|22.0|0|0.0|0|0.0|0
