|dates|Piute_Utah_UnitedStates.JHU_ConfirmedCases.data|Piute_Utah_UnitedStates.JHU_ConfirmedCases.missing|Piute_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Piute_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Piute_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Piute_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|0.0|0|0.0|0|0.0|0
0|2020-05-28|0.0|0|0.0|0|0.0|0
0|2020-05-29|0.0|0|0.0|0|0.0|0
0|2020-05-30|0.0|0|0.0|0|0.0|0
