|dates|Niagara_NewYork_UnitedStates.JHU_ConfirmedCases.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Niagara_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Niagara_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Niagara_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|972.0|0|63.0|0|0.0|0
0|2020-05-28|972.0|0|63.0|0|0.0|0
0|2020-05-29|972.0|0|63.0|0|0.0|0
0|2020-05-30|972.0|0|63.0|0|0.0|0
