|dates|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|OutofNC_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
