|dates|Ada_Idaho_UnitedStates.JHU_ConfirmedCases.data|Ada_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Ada_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Ada_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Ada_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Ada_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|759.0|0|22.0|0|0.0|0
0|2020-05-15|759.0|0|22.0|0|0.0|0
0|2020-05-16|759.0|0|22.0|0|0.0|0
