|dates|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Philadelphia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|21975.0|0|1262.0|0|0.0|0
0|2020-05-28|21975.0|0|1262.0|0|0.0|0
0|2020-05-29|21975.0|0|1262.0|0|0.0|0
0|2020-05-30|21975.0|0|1262.0|0|0.0|0
