|dates|Camden_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Camden_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Camden_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Camden_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6227.0|0|313.0|0|0.0|0
0|2020-05-28|6227.0|0|313.0|0|0.0|0
0|2020-05-29|6227.0|0|313.0|0|0.0|0
0|2020-05-30|6227.0|0|313.0|0|0.0|0
