|dates|Dale_Alabama_UnitedStates.JHU_ConfirmedCases.data|Dale_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Dale_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Dale_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Dale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Dale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|60.0|0|0.0|0|0.0|0
0|2020-05-18|61.0|0|0.0|0|0.0|0
0|2020-05-19|63.0|0|0.0|0|0.0|0
0|2020-05-20|71.0|0|0.0|0|0.0|0
0|2020-05-21|75.0|0|0.0|0|0.0|0
0|2020-05-22|77.0|0|0.0|0|0.0|0
0|2020-05-23|77.0|0|0.0|0|0.0|0
