|dates|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1603.0|0|143.0|0|0.0|0
0|2020-05-18|1641.0|0|143.0|0|0.0|0
0|2020-05-19|1658.0|0|145.0|0|0.0|0
0|2020-05-20|1687.0|0|147.0|0|0.0|0
0|2020-05-21|1718.0|0|148.0|0|0.0|0
0|2020-05-22|1739.0|0|154.0|0|0.0|0
0|2020-05-23|1739.0|0|154.0|0|0.0|0
