|dates|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedCases.data|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedCases.missing|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedDeaths.data|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedDeaths.missing|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.data|Kalawao_Hawaii_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|625.0|0|17.0|0|0.0|0
0|2020-05-28|625.0|0|17.0|0|0.0|0
0|2020-05-29|625.0|0|17.0|0|0.0|0
0|2020-05-30|625.0|0|17.0|0|0.0|0
