|dates|Perry_Illinois_UnitedStates.JHU_ConfirmedCases.data|Perry_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Perry_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|41.0|0|0.0|0|0.0|0
0|2020-05-28|41.0|0|0.0|0|0.0|0
0|2020-05-29|41.0|0|0.0|0|0.0|0
0|2020-05-30|41.0|0|0.0|0|0.0|0
