|dates|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.data|Riley_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Riley_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Riley_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|59.0|0|1.0|0|0.0|0
0|2020-05-15|60.0|0|1.0|0|0.0|0
0|2020-05-16|60.0|0|1.0|0|0.0|0
