|dates|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Yazoo_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|188.0|0|2.0|0|0.0|0
0|2020-05-18|190.0|0|2.0|0|0.0|0
0|2020-05-19|192.0|0|2.0|0|0.0|0
0|2020-05-20|194.0|0|2.0|0|0.0|0
0|2020-05-21|194.0|0|2.0|0|0.0|0
0|2020-05-22|198.0|0|2.0|0|0.0|0
0|2020-05-23|198.0|0|2.0|0|0.0|0
