|dates|Marion_Illinois_UnitedStates.JHU_ConfirmedCases.data|Marion_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Marion_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|50.0|0|0.0|0|0.0|0
0|2020-05-28|50.0|0|0.0|0|0.0|0
0|2020-05-29|50.0|0|0.0|0|0.0|0
0|2020-05-30|50.0|0|0.0|0|0.0|0
