|dates|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|FairfaxCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|59.0|0|4.0|0|0.0|0
0|2020-05-28|59.0|0|4.0|0|0.0|0
0|2020-05-29|59.0|0|4.0|0|0.0|0
0|2020-05-30|59.0|0|4.0|0|0.0|0
