|dates|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Allegheny_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1828.0|0|160.0|0|0.0|0
0|2020-05-28|1828.0|0|160.0|0|0.0|0
0|2020-05-29|1828.0|0|160.0|0|0.0|0
0|2020-05-30|1828.0|0|160.0|0|0.0|0
