|dates|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|491.0|0|19.0|0|0.0|0
0|2020-05-18|491.0|0|19.0|0|0.0|0
0|2020-05-19|497.0|0|20.0|0|0.0|0
0|2020-05-20|499.0|0|21.0|0|0.0|0
0|2020-05-21|500.0|0|22.0|0|0.0|0
0|2020-05-22|501.0|0|23.0|0|0.0|0
0|2020-05-23|501.0|0|23.0|0|0.0|0
