|dates|Union_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Union_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Union_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Union_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Union_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Union_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|4.0|0|0.0|0|0.0|0
0|2020-05-25|4.0|0|0.0|0|0.0|0
0|2020-05-26|4.0|0|0.0|0|0.0|0
