|dates|Whitfield_Georgia_UnitedStates.JHU_ConfirmedCases.data|Whitfield_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Whitfield_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Whitfield_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Whitfield_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Whitfield_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|311.0|0|7.0|0|0.0|0
0|2020-05-28|311.0|0|7.0|0|0.0|0
0|2020-05-29|311.0|0|7.0|0|0.0|0
0|2020-05-30|311.0|0|7.0|0|0.0|0
