|dates|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Chesterfield_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1263.0|0|32.0|0|0.0|0
0|2020-05-28|1263.0|0|32.0|0|0.0|0
0|2020-05-29|1263.0|0|32.0|0|0.0|0
0|2020-05-30|1263.0|0|32.0|0|0.0|0
