|dates|Perry_Illinois_UnitedStates.JHU_ConfirmedCases.data|Perry_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Perry_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|39.0|0|0.0|0|0.0|0
0|2020-05-18|39.0|0|0.0|0|0.0|0
0|2020-05-19|40.0|0|0.0|0|0.0|0
0|2020-05-20|40.0|0|0.0|0|0.0|0
0|2020-05-21|40.0|0|0.0|0|0.0|0
0|2020-05-22|40.0|0|0.0|0|0.0|0
0|2020-05-23|40.0|0|0.0|0|0.0|0
