|dates|Grayson_Texas_UnitedStates.JHU_ConfirmedCases.data|Grayson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Grayson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Grayson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Grayson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Grayson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|147.0|0|0.0|0|0.0|0
0|2020-05-18|152.0|0|0.0|0|0.0|0
0|2020-05-19|165.0|0|0.0|0|0.0|0
0|2020-05-20|199.0|0|1.0|0|0.0|0
0|2020-05-21|268.0|0|1.0|0|0.0|0
0|2020-05-22|268.0|0|1.0|0|0.0|0
0|2020-05-23|268.0|0|1.0|0|0.0|0
