|dates|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.data|Kane_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Kane_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Kane_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|5645.0|0|152.0|0|0.0|0
0|2020-05-25|5761.0|0|152.0|0|0.0|0
0|2020-05-26|5761.0|0|152.0|0|0.0|0
