|dates|Washington_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Washington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|562.0|0|30.0|0|0.0|0
0|2020-05-28|562.0|0|30.0|0|0.0|0
0|2020-05-29|562.0|0|30.0|0|0.0|0
0|2020-05-30|562.0|0|30.0|0|0.0|0
