|dates|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|6809.0|0|495.0|0|0.0|0
0|2020-05-18|6822.0|0|495.0|0|0.0|0
0|2020-05-19|6869.0|0|494.0|0|0.0|0
0|2020-05-20|6884.0|0|500.0|0|0.0|0
0|2020-05-21|6904.0|0|500.0|0|0.0|0
0|2020-05-22|6944.0|0|500.0|0|0.0|0
0|2020-05-23|6944.0|0|500.0|0|0.0|0
