|dates|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Watauga_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|14.0|0|0.0|0|0.0|0
0|2020-05-28|14.0|0|0.0|0|0.0|0
0|2020-05-29|14.0|0|0.0|0|0.0|0
0|2020-05-30|14.0|0|0.0|0|0.0|0
