|dates|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Beckham_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|6.0|0|0.0|0|0.0|0
0|2020-05-28|6.0|0|0.0|0|0.0|0
0|2020-05-29|6.0|0|0.0|0|0.0|0
0|2020-05-30|6.0|0|0.0|0|0.0|0
