|dates|Dickinson_Kansas_UnitedStates.JHU_ConfirmedCases.data|Dickinson_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Dickinson_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Dickinson_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Dickinson_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Dickinson_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|0.0|0|0.0|0
0|2020-05-15|2.0|0|0.0|0|0.0|0
0|2020-05-16|2.0|0|0.0|0|0.0|0
