|dates|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|28.0|0|0.0|0|0.0|0
0|2020-05-28|28.0|0|0.0|0|0.0|0
0|2020-05-29|28.0|0|0.0|0|0.0|0
0|2020-05-30|28.0|0|0.0|0|0.0|0
