|dates|Otsego_NewYork_UnitedStates.JHU_ConfirmedCases.data|Otsego_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Otsego_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Otsego_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Otsego_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Otsego_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|69.0|0|5.0|0|0.0|0
0|2020-05-25|69.0|0|5.0|0|0.0|0
0|2020-05-26|69.0|0|5.0|0|0.0|0
