|dates|Denton_Texas_UnitedStates.JHU_ConfirmedCases.data|Denton_Texas_UnitedStates.JHU_ConfirmedCases.missing|Denton_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Denton_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Denton_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Denton_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1255.0|0|30.0|0|0.0|0
0|2020-05-28|1255.0|0|30.0|0|0.0|0
0|2020-05-29|1255.0|0|30.0|0|0.0|0
0|2020-05-30|1255.0|0|30.0|0|0.0|0
