|dates|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Dillon_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|113.0|0|0.0|0|0.0|0
0|2020-05-15|115.0|0|0.0|0|0.0|0
0|2020-05-16|115.0|0|0.0|0|0.0|0
