|dates|Lawrence_Indiana_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|124.0|0|16.0|0|0.0|0
0|2020-05-15|127.0|0|18.0|0|0.0|0
0|2020-05-16|127.0|0|18.0|0|0.0|0
