|dates|Roanoke_Virginia_UnitedStates.JHU_ConfirmedCases.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Roanoke_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Roanoke_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Roanoke_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|85.0|0|3.0|0|0.0|0
0|2020-05-18|86.0|0|3.0|0|0.0|0
0|2020-05-19|88.0|0|3.0|0|0.0|0
0|2020-05-20|88.0|0|3.0|0|0.0|0
0|2020-05-21|89.0|0|3.0|0|0.0|0
0|2020-05-22|90.0|0|5.0|0|0.0|0
0|2020-05-23|90.0|0|5.0|0|0.0|0
