|dates|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Macomb_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6232.0|0|728.0|0|0.0|0
0|2020-05-15|6274.0|0|729.0|0|0.0|0
0|2020-05-16|6274.0|0|729.0|0|0.0|0
