|dates|Knox_Indiana_UnitedStates.JHU_ConfirmedCases.data|Knox_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Knox_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Knox_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Knox_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Knox_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|24.0|0|0.0|0|0.0|0
0|2020-05-25|24.0|0|0.0|0|0.0|0
0|2020-05-26|24.0|0|0.0|0|0.0|0
