|dates|Island_Washington_UnitedStates.JHU_ConfirmedCases.data|Island_Washington_UnitedStates.JHU_ConfirmedCases.missing|Island_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Island_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Island_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Island_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|176.0|0|10.0|0|0.0|0
0|2020-05-18|176.0|0|10.0|0|0.0|0
0|2020-05-19|176.0|0|10.0|0|0.0|0
0|2020-05-20|176.0|0|10.0|0|0.0|0
0|2020-05-21|177.0|0|10.0|0|0.0|0
0|2020-05-22|177.0|0|10.0|0|0.0|0
0|2020-05-23|177.0|0|10.0|0|0.0|0
