|dates|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Hunterdon_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|973.0|0|57.0|0|0.0|0
0|2020-05-28|973.0|0|57.0|0|0.0|0
0|2020-05-29|973.0|0|57.0|0|0.0|0
0|2020-05-30|973.0|0|57.0|0|0.0|0
