|dates|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Lancaster_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1119.0|0|6.0|0|0.0|0
0|2020-05-28|1119.0|0|6.0|0|0.0|0
0|2020-05-29|1119.0|0|6.0|0|0.0|0
0|2020-05-30|1119.0|0|6.0|0|0.0|0
