|dates|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedCases.data|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|OutofAR_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|0.0|0|0.0|0|0.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0
