|dates|Iberville_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Iberville_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Iberville_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Iberville_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|559.0|0|40.0|0|0.0|0
0|2020-05-28|559.0|0|40.0|0|0.0|0
0|2020-05-29|559.0|0|40.0|0|0.0|0
0|2020-05-30|559.0|0|40.0|0|0.0|0
