|dates|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Taylor_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|8.0|0|0.0|0|0.0|0
0|2020-05-25|8.0|0|0.0|0|0.0|0
0|2020-05-26|8.0|0|0.0|0|0.0|0
