|dates|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|351.0|0|22.0|0|0.0|0
0|2020-05-28|351.0|0|22.0|0|0.0|0
0|2020-05-29|351.0|0|22.0|0|0.0|0
0|2020-05-30|351.0|0|22.0|0|0.0|0
