|dates|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|219.0|0|29.0|0|0.0|0
0|2020-05-28|219.0|0|29.0|0|0.0|0
0|2020-05-29|219.0|0|29.0|0|0.0|0
0|2020-05-30|219.0|0|29.0|0|0.0|0
