|dates|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Bamberg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|17.0|0|0.0|0|0.0|0
0|2020-05-18|17.0|0|0.0|0|0.0|0
0|2020-05-19|18.0|0|0.0|0|0.0|0
0|2020-05-20|18.0|0|0.0|0|0.0|0
0|2020-05-21|20.0|0|0.0|0|0.0|0
0|2020-05-22|20.0|0|0.0|0|0.0|0
0|2020-05-23|20.0|0|0.0|0|0.0|0
