|dates|ElDorado_California_UnitedStates.JHU_ConfirmedCases.data|ElDorado_California_UnitedStates.JHU_ConfirmedCases.missing|ElDorado_California_UnitedStates.JHU_ConfirmedDeaths.data|ElDorado_California_UnitedStates.JHU_ConfirmedDeaths.missing|ElDorado_California_UnitedStates.JHU_ConfirmedRecoveries.data|ElDorado_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|64.0|0|0.0|0|0.0|0
0|2020-05-18|67.0|0|0.0|0|0.0|0
0|2020-05-19|67.0|0|0.0|0|0.0|0
0|2020-05-20|67.0|0|0.0|0|0.0|0
0|2020-05-21|67.0|0|0.0|0|0.0|0
0|2020-05-22|67.0|0|0.0|0|0.0|0
0|2020-05-23|67.0|0|0.0|0|0.0|0
