|dates|Essex_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Essex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Essex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|12462.0|0|776.0|0|0.0|0
0|2020-05-18|12587.0|0|790.0|0|0.0|0
0|2020-05-19|12748.0|0|797.0|0|0.0|0
0|2020-05-20|12920.0|0|817.0|0|0.0|0
0|2020-05-21|13063.0|0|831.0|0|0.0|0
0|2020-05-22|13221.0|0|842.0|0|0.0|0
0|2020-05-23|13221.0|0|842.0|0|0.0|0
