|dates|Cecil_Maryland_UnitedStates.JHU_ConfirmedCases.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Cecil_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Cecil_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Cecil_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|354.0|0|21.0|0|0.0|0
0|2020-05-28|354.0|0|21.0|0|0.0|0
0|2020-05-29|354.0|0|21.0|0|0.0|0
0|2020-05-30|354.0|0|21.0|0|0.0|0
