|dates|Grand_Colorado_UnitedStates.JHU_ConfirmedCases.data|Grand_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Grand_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Grand_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Grand_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Grand_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6.0|0|0.0|0|0.0|0
0|2020-05-25|7.0|0|0.0|0|0.0|0
0|2020-05-26|7.0|0|0.0|0|0.0|0
