|dates|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Bryan_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|1.0|0|0.0|0
0|2020-05-15|12.0|0|1.0|0|0.0|0
0|2020-05-16|12.0|0|1.0|0|0.0|0
